KECAMATAN,KELURAHAN,NAMOBJ,Kode,Luas__Ha_
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Perdagangan dan Jasa,"13",0.26037661248
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Perdagangan dan Jasa,"13",4.54578660159
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Peribadatan,"15",0.08960923988
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Perkantoran,"14",0.72512773207
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Perkantoran,"14",0.84561408649
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Perkantoran,"14",0.36898921929
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Perumahan,"12",4.99259892007
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Perumahan,"12",88.8184761769
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Perumahan,"12",2.2223e-07
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Peruntukan Industri,"10",0.35786615856
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Sekitar Danau atau Waduk,"3",5.72540710592
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Ruang Terbuka Hijau (RTH) Kota,"6",2.7057904772
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Ruang Terbuka Hijau (RTH) Kota,"6",1.02318494921
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Ruang Terbuka Hijau (RTH) Kota,"6",0.0078388059
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Ruang Terbuka Hijau (RTH) Kota,"6",0.11058005692
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Ruang Terbuka Hijau (RTH) Kota,"6",0.06769118018
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Ruang Terbuka Hijau (RTH) Kota,"6",22.318484753
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Ruang Terbuka Hijau (RTH) Kota,"6",0.42376999107
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Sempadan Pantai,"1",10.7642517103
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Cagar Budaya,"4",3.95301652389
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Badan Air,"22",0.03322008465
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Badan Air,"22",0.20494157241
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Badan Air,"22",8.63089304072
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Badan Air,"22",5.18529127459
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Badan Jalan,"23",0.39566038993
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Badan Jalan,"23",4.76525538903
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Pariwisata,"11",4.13182898253
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Pendidikan,"16",0.41248046664
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Pendidikan,"16",0.2073966276
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Pendidikan,"16",0.23650007726
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Pendidikan,"16",0.19513779459
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Pendidikan,"16",1.42268901961
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perdagangan dan Jasa,"13",5.22622975408
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perdagangan dan Jasa,"13",1.52461680309
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perdagangan dan Jasa,"13",0.67461390248
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perdagangan dan Jasa,"13",13.8610753802
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Peribadatan,"15",0.06671237918
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perikanan Tangkap,"9",9.68811563873
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perkantoran,"14",1.14205672607
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perkantoran,"14",0.54462834781
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perkantoran,"14",0.28444959306
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perkantoran,"14",0.97361548856
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perkantoran,"14",7.47726587585
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perkantoran,"14",0.62480122473
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perkantoran,"14",0.44053972407
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perumahan,"12",5.13011573019
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perumahan,"12",0.97846738704
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perumahan,"12",0.37518530805
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perumahan,"12",1.41172515359
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perumahan,"12",1.06282961721
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perumahan,"12",17.676753451
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perumahan,"12",3.90313962837
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perumahan,"12",0.0007308569
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perumahan,"12",12.4292263118
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Perumahan,"12",10.6062772956
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Peruntukan Industri,"10",0.09388350695
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Peruntukan Industri,"10",4.80808280649
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Peruntukan Industri,"10",0.37658824166
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Peruntukan Industri,"10",0.42071020134
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Peruntukan Industri,"10",6.70489596147
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Peruntukan Industri,"10",2.72714279432
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Peruntukan Industri,"10",7.21260700244
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Peruntukan Industri,"10",0.88289751733
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Peruntukan Industri,"10",0.66296075623
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Peruntukan Industri,"10",0.5558947905
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Peruntukan Industri,"10",2.12139604165
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Kawasan Transportasi,"19",2.10571658119
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Ruang Terbuka Hijau (RTH) Kota,"6",0.00595879247
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Ruang Terbuka Hijau (RTH) Kota,"6",0.07786949942
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Ruang Terbuka Hijau (RTH) Kota,"6",0.03044940103
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Ruang Terbuka Hijau (RTH) Kota,"6",0.67140875353
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Ruang Terbuka Hijau (RTH) Kota,"6",1.82453112122
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Ruang Terbuka Hijau (RTH) Kota,"6",0.01378058475
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Ruang Terbuka Hijau (RTH) Kota,"6",0.08559474579
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Ruang Terbuka Hijau (RTH) Kota,"6",0.00373664743
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Ruang Terbuka Hijau (RTH) Kota,"6",0.13994872186
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Ruang Terbuka Hijau (RTH) Kota,"6",0.21103602157
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Sempadan Sungai,"2",0.00626935686
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Sempadan Sungai,"2",0.04149383914
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Sempadan Sungai,"2",0.00207200667
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Sempadan Sungai,"2",1.23791826174
Kecamatan Pekalongan Utara,Kelurahan Panjang Wetan,Sempadan Sungai,"2",0.25732364584
Kecamatan Pekalongan Utara,Kelurahan Bandengan,Badan Air,"22",25.9237610965
Kecamatan Pekalongan Utara,Kelurahan Bandengan,Badan Jalan,"23",5.61297896188
Kecamatan Pekalongan Utara,Kelurahan Bandengan,Kawasan Ekosistem Mangrove,"5",56.6232314527
Kecamatan Pekalongan Utara,Kelurahan Bandengan,Kawasan Pendidikan,"16",0.29895069017
Kecamatan Pekalongan Utara,Kelurahan Bandengan,Kawasan Perdagangan dan Jasa,"13",0.00126847918
Kecamatan Pekalongan Utara,Kelurahan Bandengan,Kawasan Perumahan,"12",41.5078670253
Kecamatan Pekalongan Utara,Kelurahan Bandengan,Kawasan Peruntukan Industri,"10",0.01074949077
Kecamatan Pekalongan Utara,Kelurahan Bandengan,Kawasan Sekitar Danau atau Waduk,"3",8.86935277804
Kecamatan Pekalongan Utara,Kelurahan Bandengan,Ruang Terbuka Hijau (RTH) Kota,"6",1.12691394995
Kecamatan Pekalongan Utara,Kelurahan Bandengan,Ruang Terbuka Hijau (RTH) Kota,"6",0.03819799243
Kecamatan Pekalongan Utara,Kelurahan Bandengan,Ruang Terbuka Hijau (RTH) Kota,"6",75.2035251239
Kecamatan Pekalongan Utara,Kelurahan Bandengan,Sempadan Pantai,"1",8.10366592137
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Cagar Budaya,"4",3.31261653799
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Olahraga,"18",0.2253477089
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Badan Air,"22",1.16297085154
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Badan Air,"22",0.90554944042
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Badan Jalan,"23",1.08921955078
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Kesehatan,"17",4.61393110639
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Kesehatan,"17",0.72660423314
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Pendidikan,"16",0.04772192679
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Pendidikan,"16",3.07195592833
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Pendidikan,"16",0.30688879272
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Pendidikan,"16",0.6824494408
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Pendidikan,"16",0.35644746065
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Pendidikan,"16",0.68885104815
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Pendidikan,"16",0.71859751098
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Pendidikan,"16",0.28376685783
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Pendidikan,"16",1.06293812164
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Pendidikan,"16",0.15007269305
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Pendidikan,"16",1.05921257529
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perdagangan dan Jasa,"13",2.78190353777
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perdagangan dan Jasa,"13",0.04016421921
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perdagangan dan Jasa,"13",1.63261817382
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perdagangan dan Jasa,"13",17.820881847
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perdagangan dan Jasa,"13",0.81647072958
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perdagangan dan Jasa,"13",2.44441472412
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Peribadatan,"15",0.37246541438
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perkantoran,"14",0.08452665573
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perkantoran,"14",0.0966041287
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perkantoran,"14",0.73320365544
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perkantoran,"14",0.29880653325
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perkantoran,"14",0.00204034116
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perkantoran,"14",0.10675266655
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perumahan,"12",14.4012726422
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perumahan,"12",0.02775636106
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perumahan,"12",7.30544258344
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perumahan,"12",3.62557100707
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perumahan,"12",6.22872766087
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perumahan,"12",41.3889374503
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Perumahan,"12",9.25718430876
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Peruntukan Industri,"10",0.00491664785
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Peruntukan Industri,"10",0.70445398788
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Kawasan Peruntukan Industri,"10",2.83759666759
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Ruang Terbuka Hijau (RTH) Kota,"6",0.01391878797
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Ruang Terbuka Hijau (RTH) Kota,"6",1.14261467662
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Ruang Terbuka Hijau (RTH) Kota,"6",0.29936849258
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Ruang Terbuka Hijau (RTH) Kota,"6",0.87945612422
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Ruang Terbuka Hijau (RTH) Kota,"6",2.57003057683
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Sempadan Sungai,"2",0.25633189033
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Sempadan Sungai,"2",0.20711992566
Kecamatan Pekalongan Utara,Kelurahan Padukuhan Kraton,Sempadan Sungai,"2",0.20828333828
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Olahraga,"18",5.68063011255
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Badan Air,"22",0.06945514434
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Badan Air,"22",0.60915660207
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Badan Air,"22",1.20390130406
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Badan Jalan,"23",1.1139177504
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Kesehatan,"17",0.38289557419
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Pendidikan,"16",0.71902923187
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Pendidikan,"16",0.25218857403
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Pendidikan,"16",11.4315494241
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Pendidikan,"16",0.36595204315
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Pendidikan,"16",1.6916065467
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Perdagangan dan Jasa,"13",0.39612934314
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Perdagangan dan Jasa,"13",8.63370167469
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Perdagangan dan Jasa,"13",1.5885805083
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Perdagangan dan Jasa,"13",3.39728389926
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Perkantoran,"14",1.04114202384
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Perkantoran,"14",1.69391585093
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Perumahan,"12",1.67510489531
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Perumahan,"12",0.92565689354
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Perumahan,"12",1.45294054207
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Perumahan,"12",3.08358233919
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Perumahan,"12",10.9991247164
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Perumahan,"12",67.5047544487
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Perumahan,"12",57.3910831867
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Peruntukan Industri,"10",0.03800977757
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Peruntukan Industri,"10",0.15059394722
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Peruntukan Industri,"10",0.32705403467
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Ruang Terbuka Non Hijau,"20",0.22026209391
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Kawasan Ruang Terbuka Non Hijau,"20",0.62615108058
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",0.11027204943
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",0.07541613119
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",0.00142926026
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",0.12337240925
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",0.28541014087
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",0.01998317475
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",0.00674889424
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",1.09671191749
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",0.05192419887
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",0.10137892292
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",0.30342175337
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",0.00455406753
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",8.11440605809
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Ruang Terbuka Hijau (RTH) Kota,"6",1.74164045533
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Sempadan Sungai,"2",0.02346602846
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Sempadan Sungai,"2",0.03715496061
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Sempadan Sungai,"2",0.04948978655
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Sempadan Sungai,"2",0.05478546661
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Sempadan Sungai,"2",0.31193011913
Kecamatan Pekalongan Barat,Kelurahan Pasirkratonkramat,Sempadan Sungai,"2",0.31065786947
Kecamatan Pekalongan Barat,Kelurahan Medono,Kawasan Perumahan,"12",1.72554e-06
Kecamatan Pekalongan Barat,Kelurahan Podosugih,Kawasan Perumahan,"12",1.72554e-06
Kecamatan Pekalongan Barat,Kelurahan Medono,Kawasan Perumahan,"12",2.94937e-06
Kecamatan Pekalongan Barat,Kelurahan Pringrejo,Kawasan Perumahan,"12",2.94937e-06
Kecamatan Pekalongan Barat,Kelurahan Pringrejo,Kawasan Perumahan,"12",0.00025852714
Kecamatan Pekalongan Selatan,Kelurahan Buaran Kradenan,Kawasan Perumahan,"12",0.00025852714
Kecamatan Pekalongan Selatan,Kelurahan Kuripan Yosorejo,Kawasan Tanaman Pangan,"7",4.30065e-06
Kecamatan Pekalongan Selatan,Kelurahan Kuripan Yosorejo,Ruang Terbuka Hijau (RTH) Kota,"6",4.30065e-06
Kecamatan Pekalongan Timur,Kelurahan Setono,Kawasan Perumahan,"12",1.097293e-05
Kecamatan Pekalongan Timur,Kelurahan Klego,Kawasan Perumahan,"12",1.097293e-05
